comment_counts,name,comment_value,since,sales,url,location
6807,AtomAttire,4.852,2014,56798,https://www.etsy.com/uk/shop/AtomAttire,"New York, United States"
2153,WorksOfHeartDesignCo,4.8895,2015,9556,https://www.etsy.com/uk/shop/WorksOfHeartDesignCo,"Nashville, Tennessee"
5972,TheBlaithinBlairShop,4.9175,2008,27299,https://www.etsy.com/uk/shop/TheBlaithinBlairShop,"Blacksburg, Virginia"
364,aFewHomeTruths,4.8571,2012,2809,https://www.etsy.com/uk/shop/aFewHomeTruths,"Liverpool, United Kingdom"
2773,Revelmy,4.903,2014,15834,https://www.etsy.com/uk/shop/Revelmy,"Palma de Mallorca, Spain"
2003,TheHeadrush,4.2124,2014,16751,https://www.etsy.com/uk/shop/TheHeadrush,"Tuscaloosa, Alabama"
652,VividAtelier,4.994,2016,12630,https://www.etsy.com/uk/shop/VividAtelier,
1281,Seembo,4.9763,2012,8308,https://www.etsy.com/uk/shop/Seembo,"Mount Prospect, Illinois"
1983,TheVowSheffield,4.9581,2014,13695,https://www.etsy.com/uk/shop/TheVowSheffield,"Sheffield, United Kingdom"
19374,MyPersonalMemories,4.9523,2013,105304,https://www.etsy.com/uk/shop/MyPersonalMemories,"Coral Springs, Florida"
925,RiverRatDesignsStore,4.8879,2016,6795,https://www.etsy.com/uk/shop/RiverRatDesignsStore,"Star, Idaho"
3214,annielesperance,4.8993,2010,18626,https://www.etsy.com/uk/shop/annielesperance,"Montreal, Canada"
3675,SaucyStickersCo,4.9874,2016,11108,https://www.etsy.com/uk/shop/SaucyStickersCo,"Arlington, Texas"
986,ExpressionsOnSigns,5,2010,4298,https://www.etsy.com/uk/shop/ExpressionsOnSigns,"Weeki Wachee, Florida"
9125,EmmaAndTheBean,4.9613,2014,53379,https://www.etsy.com/uk/shop/EmmaAndTheBean,"Williamstown, New Jersey"
7577,SugarPlumCreationsCo,4.9383,2016,50185,https://www.etsy.com/uk/shop/SugarPlumCreationsCo,"Orlando, Florida"
962,blueorchidcreations,4.8552,2012,5997,https://www.etsy.com/uk/shop/blueorchidcreations,"Washington, D.C."
651,BerovaVintage,4.4139,2015,3660,https://www.etsy.com/uk/shop/BerovaVintage,"Karlovo, Bulgaria"
3295,BlueRidgeMountainCo,4.9356,2016,22871,https://www.etsy.com/uk/shop/BlueRidgeMountainCo,"Fredericksburg, Virginia"
2644,SewCute4YouKy,4.5765,2014,12264,https://www.etsy.com/uk/shop/SewCute4YouKy,"Berea, Kentucky"
6533,TheShabbyStore,4.9326,2013,37762,https://www.etsy.com/uk/shop/TheShabbyStore,"Bethlehem, Pennsylvania"
970,MapsInternationalUSA,4.8807,2012,11225,https://www.etsy.com/uk/shop/MapsInternationalUSA,"Minneapolis, Minnesota"
3520,LembergLeather,4.7321,2015,21673,https://www.etsy.com/uk/shop/LembergLeather,
15772,MoonaFabrics,4.9892,2010,55091,https://www.etsy.com/uk/shop/MoonaFabrics,"Seattle, Washington"
36441,HempBeadery,4.9219,2009,140014,https://www.etsy.com/uk/shop/HempBeadery,"Grand Junction, Colorado"
44106,MignonandMignon,4.887,2017,284430,https://www.etsy.com/uk/shop/MignonandMignon,"Los Angeles, California"
70132,VillaSorgenfrei,4.88114949031,2011,125676,https://www.etsy.com/uk/shop/VillaSorgenfrei,"Berlin, Germany"
643,LittleLadyPrintShop,4.9805,2017,10405,https://www.etsy.com/uk/shop/LittleLadyPrintShop,"Toronto, Canada"
2288,OldSouthDesignCo,4.9121,2010,11563,https://www.etsy.com/uk/shop/OldSouthDesignCo,"Columbia, Mississippi"
2111,TheWoodGrainHome,4.9666,2015,9180,https://www.etsy.com/uk/shop/TheWoodGrainHome,"Helotes, Texas"
5448,Sunvsmoon,4.9005,2014,36979,https://www.etsy.com/uk/shop/Sunvsmoon,
438,SvgCut,4.878,2016,5758,https://www.etsy.com/uk/shop/SvgCut,"Killeen, Texas"
6615,NeedmoreHeart,4.9258,2013,29090,https://www.etsy.com/uk/shop/NeedmoreHeart,"Troy, Alabama"
1661,Slab12,4.9398,2013,8659,https://www.etsy.com/uk/shop/Slab12,"Kenner, Louisiana"
664,LoveDesignsShop,4.9666,2014,4626,https://www.etsy.com/uk/shop/LoveDesignsShop,
11904,HangingWithTheBride,4.9628,2011,56666,https://www.etsy.com/uk/shop/HangingWithTheBride,"Gilbert, Arizona"
2365,ElleBCreations,4.9415,2014,9419,https://www.etsy.com/uk/shop/ElleBCreations,"Clarksville, Tennessee"
8070,AllThatsRustic,4.9705,2015,38654,https://www.etsy.com/uk/shop/AllThatsRustic,"Shelbyville, Tennessee"
2005,DUCKYSTREET,4.9008,2015,16497,https://www.etsy.com/uk/shop/DUCKYSTREET,"Hong Kong, Hong Kong"
4731,SticknPlanshop,4.9463,2015,22509,https://www.etsy.com/uk/shop/SticknPlanshop,"Kyiv, Ukraine"
6579,Plan2BeFab,4.8218,2015,31083,https://www.etsy.com/uk/shop/Plan2BeFab,"Papillion, Nebraska"
6518,HaymadeShop,4.6613,2014,29886,https://www.etsy.com/uk/shop/HaymadeShop,"Murrieta, California"
80,SevenCaratShop,4.9231,2013,383,https://www.etsy.com/uk/shop/SevenCaratShop,"Tel Aviv, Israel"
1814,strawberryluna,5,2006,6560,https://www.etsy.com/uk/shop/strawberryluna,"Pittsburgh, Pennsylvania"
519,BlingBaddaBoom,4.9565,2015,3179,https://www.etsy.com/uk/shop/BlingBaddaBoom,"Grand Rapids, Michigan"
6181,WillowCreekCompany,4.9598,2012,33767,https://www.etsy.com/uk/shop/WillowCreekCompany,"Atlanta, Georgia"
7426,DecoratedBliss,4.9165,2014,34395,https://www.etsy.com/uk/shop/DecoratedBliss,"Colleyville, Texas"
1811,PoiseJewellers,4.879,2017,16224,https://www.etsy.com/uk/shop/PoiseJewellers,"Toronto, Canada"
6476,OAKYdesigns,4.9407,2014,37747,https://www.etsy.com/uk/shop/OAKYdesigns,"American Fork, Utah"
243,SomeonesangelDesigns,5,2013,1094,https://www.etsy.com/uk/shop/SomeonesangelDesigns,"Summerville, South Carolina"
3162,TheEngravery,4.979,2014,16097,https://www.etsy.com/uk/shop/TheEngravery,"Woodland Park, Colorado"
