comment_counts,name,comment_value,since,sales,url,location
2665,ProvidenceEngraving,4.9055,2016,20908,https://www.etsy.com/uk/shop/ProvidenceEngraving,"Tarpon Springs, Florida"
3180,NormansPrintery,4.9904,2011,15805,https://www.etsy.com/uk/shop/NormansPrintery,
3476,SHOPEVREN,4.8918,2016,32039,https://www.etsy.com/uk/shop/SHOPEVREN,"Salmon Arm, Canada"
3688,danslairdutemps,4.91804581536,2014,23111,https://www.etsy.com/uk/shop/danslairdutemps,"Nancy, France"
15735,WeddingAffections,4.97,2014,63962,https://www.etsy.com/uk/shop/WeddingAffections,"Dallas, Texas"
88,MeganDodds,5,2015,687,https://www.etsy.com/uk/shop/MeganDodds,"London, United Kingdom"
994,ALUMAhandmade,4.9956,2013,2702,https://www.etsy.com/uk/shop/ALUMAhandmade,"Tel Aviv, Israel"
1938,ARDONN,4.8671,2013,8773,https://www.etsy.com/uk/shop/ARDONN,"Tel Aviv, Israel"
3475,MattieVs,4.9511,2014,15503,https://www.etsy.com/uk/shop/MattieVs,
2712,SayIDoPrintables,4.9686,2016,50911,https://www.etsy.com/uk/shop/SayIDoPrintables,"Lexington, Kentucky"
176,elseart,5,2007,702,https://www.etsy.com/uk/shop/elseart,
504,GraceByFaith,5,2012,8597,https://www.etsy.com/uk/shop/GraceByFaith,
965,BridalGiftBoutique,4.9884,2016,10074,https://www.etsy.com/uk/shop/BridalGiftBoutique,"Shildon, United Kingdom"
357,AivosDesigns,5,2016,4965,https://www.etsy.com/uk/shop/AivosDesigns,
4620,SharonHArtDesigns,4.9387,2014,29048,https://www.etsy.com/uk/shop/SharonHArtDesigns,"Monroe, Louisiana"
4636,twiceasnicelettering,4.9834,2009,15682,https://www.etsy.com/uk/shop/twiceasnicelettering,"Ottawa, Illinois"
4335,JennLorynDesigns,4.8696,2015,26368,https://www.etsy.com/uk/shop/JennLorynDesigns,"Matthews, North Carolina"
293,DecorMAISON,4.9892,2016,2224,https://www.etsy.com/uk/shop/DecorMAISON,"East Hampstead, New Hampshire"
2457,ABWframes,4.92,2013,13395,https://www.etsy.com/uk/shop/ABWframes,"Spanish Fork, Utah"
555,PinkUnicornStudio,4.8665,2016,5000,https://www.etsy.com/uk/shop/PinkUnicornStudio,
3969,MamiesTreasuresShop,4.9872,2016,31818,https://www.etsy.com/uk/shop/MamiesTreasuresShop,"London, Kentucky"
248,LineArtsy,5,2016,2641,https://www.etsy.com/uk/shop/LineArtsy,
1028,ArtisanTees,4.8917,2011,6410,https://www.etsy.com/uk/shop/ArtisanTees,"Charleston, South Carolina"
962,blueorchidcreations,4.8552,2012,5998,https://www.etsy.com/uk/shop/blueorchidcreations,"Washington, D.C."
986,ExpressionsOnSigns,5,2010,4298,https://www.etsy.com/uk/shop/ExpressionsOnSigns,"Weeki Wachee, Florida"
651,BerovaVintage,4.4139,2015,3660,https://www.etsy.com/uk/shop/BerovaVintage,"Karlovo, Bulgaria"
9125,EmmaAndTheBean,4.9613,2014,53379,https://www.etsy.com/uk/shop/EmmaAndTheBean,"Williamstown, New Jersey"
3295,BlueRidgeMountainCo,4.9356,2016,22872,https://www.etsy.com/uk/shop/BlueRidgeMountainCo,"Fredericksburg, Virginia"
2644,SewCute4YouKy,4.5765,2014,12264,https://www.etsy.com/uk/shop/SewCute4YouKy,"Berea, Kentucky"
6533,TheShabbyStore,4.9326,2013,37762,https://www.etsy.com/uk/shop/TheShabbyStore,"Bethlehem, Pennsylvania"
970,MapsInternationalUSA,4.8807,2012,11225,https://www.etsy.com/uk/shop/MapsInternationalUSA,"Minneapolis, Minnesota"
3520,LembergLeather,4.7321,2015,21673,https://www.etsy.com/uk/shop/LembergLeather,
36441,HempBeadery,4.9219,2009,140014,https://www.etsy.com/uk/shop/HempBeadery,"Grand Junction, Colorado"
44106,MignonandMignon,4.887,2017,284430,https://www.etsy.com/uk/shop/MignonandMignon,"Los Angeles, California"
15772,MoonaFabrics,4.9892,2010,55091,https://www.etsy.com/uk/shop/MoonaFabrics,"Seattle, Washington"
643,LittleLadyPrintShop,4.9805,2017,10406,https://www.etsy.com/uk/shop/LittleLadyPrintShop,"Toronto, Canada"
70132,VillaSorgenfrei,4.88114949031,2011,125677,https://www.etsy.com/uk/shop/VillaSorgenfrei,"Berlin, Germany"
2111,TheWoodGrainHome,4.9666,2015,9180,https://www.etsy.com/uk/shop/TheWoodGrainHome,"Helotes, Texas"
2288,OldSouthDesignCo,4.9121,2010,11563,https://www.etsy.com/uk/shop/OldSouthDesignCo,"Columbia, Mississippi"
438,SvgCut,4.878,2016,5758,https://www.etsy.com/uk/shop/SvgCut,"Killeen, Texas"
5448,Sunvsmoon,4.9005,2014,36979,https://www.etsy.com/uk/shop/Sunvsmoon,
6615,NeedmoreHeart,4.9258,2013,29091,https://www.etsy.com/uk/shop/NeedmoreHeart,"Troy, Alabama"
664,LoveDesignsShop,4.9666,2014,4626,https://www.etsy.com/uk/shop/LoveDesignsShop,
11904,HangingWithTheBride,4.9628,2011,56666,https://www.etsy.com/uk/shop/HangingWithTheBride,"Gilbert, Arizona"
1661,Slab12,4.9398,2013,8659,https://www.etsy.com/uk/shop/Slab12,"Kenner, Louisiana"
2365,ElleBCreations,4.9415,2014,9419,https://www.etsy.com/uk/shop/ElleBCreations,"Clarksville, Tennessee"
8070,AllThatsRustic,4.9705,2015,38655,https://www.etsy.com/uk/shop/AllThatsRustic,"Shelbyville, Tennessee"
6579,Plan2BeFab,4.8218,2015,31083,https://www.etsy.com/uk/shop/Plan2BeFab,"Papillion, Nebraska"
2005,DUCKYSTREET,4.9008,2015,16497,https://www.etsy.com/uk/shop/DUCKYSTREET,"Hong Kong, Hong Kong"
4731,SticknPlanshop,4.9463,2015,22509,https://www.etsy.com/uk/shop/SticknPlanshop,"Kyiv, Ukraine"
6518,HaymadeShop,4.6613,2014,29886,https://www.etsy.com/uk/shop/HaymadeShop,"Murrieta, California"
1814,strawberryluna,5,2006,6560,https://www.etsy.com/uk/shop/strawberryluna,"Pittsburgh, Pennsylvania"
519,BlingBaddaBoom,4.9565,2015,3179,https://www.etsy.com/uk/shop/BlingBaddaBoom,"Grand Rapids, Michigan"
80,SevenCaratShop,4.9231,2013,383,https://www.etsy.com/uk/shop/SevenCaratShop,"Tel Aviv, Israel"
6181,WillowCreekCompany,4.9598,2012,33767,https://www.etsy.com/uk/shop/WillowCreekCompany,"Atlanta, Georgia"
6476,OAKYdesigns,4.9407,2014,37749,https://www.etsy.com/uk/shop/OAKYdesigns,"American Fork, Utah"
7426,DecoratedBliss,4.9165,2014,34395,https://www.etsy.com/uk/shop/DecoratedBliss,"Colleyville, Texas"
1811,PoiseJewellers,4.879,2017,16224,https://www.etsy.com/uk/shop/PoiseJewellers,"Toronto, Canada"
243,SomeonesangelDesigns,5,2013,1094,https://www.etsy.com/uk/shop/SomeonesangelDesigns,"Summerville, South Carolina"
